ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento7v2	rendimiento7v2	1590614746705	 	3.3.1
REQUEST	2739		ShelterForm	1590614858470	1590614858472	OK	 
REQUEST	1239		NewShelter	1590614858470	1590614858473	OK	 
REQUEST	3789		ShowShelters	1590614858470	1590614858478	OK	 
REQUEST	1239		NewShelter Redirect 1	1590614858473	1590614858480	OK	 
USER	rendimiento7v2	740	END	1590614762458	1590614858480
REQUEST	4640		Logged	1590614858480	1590614858481	OK	 
REQUEST	4640		Logged Redirect 1	1590614858481	1590614858483	OK	 
REQUEST	1240		NewShelter	1590614858490	1590614858493	OK	 
REQUEST	2740		ShelterForm	1590614858490	1590614858493	OK	 
REQUEST	3790		ShowShelters	1590614858490	1590614858498	OK	 
REQUEST	1240		NewShelter Redirect 1	1590614858493	1590614858500	OK	 
REQUEST	4641		Logged	1590614858500	1590614858501	OK	 
REQUEST	4641		Logged Redirect 1	1590614858501	1590614858502	OK	 
USER	rendimiento7v2	741	END	1590614762478	1590614858510
REQUEST	2741		ShelterForm	1590614858510	1590614858513	OK	 
REQUEST	3791		ShowShelters	1590614858510	1590614858517	OK	 
USER	rendimiento7v2	742	END	1590614762499	1590614858520
REQUEST	4642		Logged	1590614858520	1590614858521	OK	 
REQUEST	1242		NewShelter	1590614858520	1590614858523	OK	 
REQUEST	1241		NewShelter	1590614858520	1590614858523	OK	 
REQUEST	4642		Logged Redirect 1	1590614858521	1590614858523	OK	 
REQUEST	2742		ShelterForm	1590614858530	1590614858532	OK	 
REQUEST	1241		NewShelter Redirect 1	1590614858523	1590614858533	OK	 
REQUEST	1242		NewShelter Redirect 1	1590614858523	1590614858534	OK	 
REQUEST	3792		ShowShelters	1590614858530	1590614858537	OK	 
REQUEST	4643		Logged	1590614858540	1590614858541	OK	 
REQUEST	4643		Logged Redirect 1	1590614858541	1590614858543	OK	 
USER	rendimiento7v2	743	END	1590614762519	1590614858550
REQUEST	2743		ShelterForm	1590614858550	1590614858552	OK	 
REQUEST	1243		NewShelter	1590614858550	1590614858554	OK	 
REQUEST	3793		ShowShelters	1590614858550	1590614858558	OK	 
REQUEST	1243		NewShelter Redirect 1	1590614858554	1590614858560	OK	 
REQUEST	4644		Logged	1590614858560	1590614858561	OK	 
REQUEST	4644		Logged Redirect 1	1590614858561	1590614858562	OK	 
REQUEST	1244		NewShelter	1590614858560	1590614858563	OK	 
REQUEST	1244		NewShelter Redirect 1	1590614858563	1590614858569	OK	 
USER	rendimiento7v2	744	END	1590614762540	1590614858570
REQUEST	2744		ShelterForm	1590614858570	1590614858572	OK	 
REQUEST	3794		ShowShelters	1590614858570	1590614858576	OK	 
REQUEST	4645		Logged	1590614858580	1590614858581	OK	 
REQUEST	4645		Logged Redirect 1	1590614858581	1590614858582	OK	 
USER	rendimiento7v2	745	END	1590614762560	1590614858590
REQUEST	2745		ShelterForm	1590614858590	1590614858592	OK	 
REQUEST	1245		NewShelter	1590614858590	1590614858593	OK	 
REQUEST	3795		ShowShelters	1590614858590	1590614858598	OK	 
REQUEST	1245		NewShelter Redirect 1	1590614858593	1590614858600	OK	 
REQUEST	4646		Logged	1590614858600	1590614858601	OK	 
REQUEST	4646		Logged Redirect 1	1590614858601	1590614858602	OK	 
USER	rendimiento7v2	746	END	1590614762580	1590614858611
REQUEST	2746		ShelterForm	1590614858610	1590614858613	OK	 
REQUEST	1246		NewShelter	1590614858610	1590614858613	OK	 
REQUEST	3796		ShowShelters	1590614858610	1590614858618	OK	 
REQUEST	1246		NewShelter Redirect 1	1590614858613	1590614858621	OK	 
REQUEST	4647		Logged	1590614858620	1590614858621	OK	 
REQUEST	4647		Logged Redirect 1	1590614858621	1590614858622	OK	 
REQUEST	2747		ShelterForm	1590614858630	1590614858633	OK	 
REQUEST	1247		NewShelter	1590614858630	1590614858633	OK	 
REQUEST	3797		ShowShelters	1590614858630	1590614858637	OK	 
REQUEST	1247		NewShelter Redirect 1	1590614858633	1590614858640	OK	 
USER	rendimiento7v2	747	END	1590614762600	1590614858640
REQUEST	4648		Logged	1590614858640	1590614858641	OK	 
REQUEST	4648		Logged Redirect 1	1590614858641	1590614858643	OK	 
REQUEST	1248		NewShelter	1590614858650	1590614858653	OK	 
REQUEST	3798		ShowShelters	1590614858650	1590614858658	OK	 
REQUEST	1248		NewShelter Redirect 1	1590614858653	1590614858660	OK	 
USER	rendimiento7v2	748	END	1590614762620	1590614858660
REQUEST	4649		Logged	1590614858660	1590614858661	OK	 
REQUEST	4649		Logged Redirect 1	1590614858661	1590614858662	OK	 
REQUEST	2748		ShelterForm	1590614858660	1590614858663	OK	 
REQUEST	2749		ShelterForm	1590614858670	1590614858672	OK	 
REQUEST	1249		NewShelter	1590614858670	1590614858673	OK	 
REQUEST	3799		ShowShelters	1590614858670	1590614858680	OK	 
USER	rendimiento7v2	749	END	1590614762640	1590614858680
REQUEST	4650		Logged	1590614858680	1590614858681	OK	 
REQUEST	1249		NewShelter Redirect 1	1590614858673	1590614858682	OK	 
REQUEST	4650		Logged Redirect 1	1590614858681	1590614858682	OK	 
REQUEST	2750		ShelterForm	1590614858690	1590614858693	OK	 
REQUEST	3800		ShowShelters	1590614858690	1590614858697	OK	 
USER	rendimiento7v2	750	END	1590614762660	1590614858700
REQUEST	4651		Logged	1590614858700	1590614858702	OK	 
REQUEST	1250		NewShelter	1590614858700	1590614858703	OK	 
REQUEST	4651		Logged Redirect 1	1590614858702	1590614858703	OK	 
REQUEST	1250		NewShelter Redirect 1	1590614858703	1590614858709	OK	 
REQUEST	2751		ShelterForm	1590614858710	1590614858713	OK	 
REQUEST	2752		ShelterForm	1590614858710	1590614858713	OK	 
REQUEST	3802		ShowShelters	1590614858710	1590614858717	OK	 
REQUEST	3801		ShowShelters	1590614858710	1590614858717	OK	 
USER	rendimiento7v2	752	END	1590614762681	1590614858720
USER	rendimiento7v2	751	END	1590614762680	1590614858720
REQUEST	4652		Logged	1590614858720	1590614858721	OK	 
REQUEST	4652		Logged Redirect 1	1590614858722	1590614858723	OK	 
REQUEST	1251		NewShelter	1590614858720	1590614858723	OK	 
REQUEST	1251		NewShelter Redirect 1	1590614858723	1590614858729	OK	 
REQUEST	1252		NewShelter	1590614858730	1590614858732	OK	 
REQUEST	1252		NewShelter Redirect 1	1590614858732	1590614858739	OK	 
USER	rendimiento7v2	753	END	1590614762716	1590614858750
REQUEST	4653		Logged	1590614858750	1590614858751	OK	 
REQUEST	4653		Logged Redirect 1	1590614858751	1590614858753	OK	 
REQUEST	2753		ShelterForm	1590614858750	1590614858753	OK	 
REQUEST	3803		ShowShelters	1590614858750	1590614858759	OK	 
REQUEST	1253		NewShelter	1590614858760	1590614858762	OK	 
REQUEST	1253		NewShelter Redirect 1	1590614858763	1590614858769	OK	 
REQUEST	4654		Logged	1590614858770	1590614858771	OK	 
REQUEST	4654		Logged Redirect 1	1590614858771	1590614858772	OK	 
REQUEST	1254		NewShelter	1590614858770	1590614858772	OK	 
REQUEST	2754		ShelterForm	1590614858770	1590614858772	OK	 
REQUEST	3804		ShowShelters	1590614858770	1590614858777	OK	 
REQUEST	1254		NewShelter Redirect 1	1590614858772	1590614858780	OK	 
USER	rendimiento7v2	754	END	1590614762736	1590614858780
USER	rendimiento7v2	755	END	1590614762757	1590614858790
REQUEST	4655		Logged	1590614858790	1590614858791	OK	 
REQUEST	4655		Logged Redirect 1	1590614858791	1590614858792	OK	 
REQUEST	2755		ShelterForm	1590614858790	1590614858793	OK	 
REQUEST	3805		ShowShelters	1590614858790	1590614858797	OK	 
REQUEST	1255		NewShelter	1590614858800	1590614858802	OK	 
REQUEST	1255		NewShelter Redirect 1	1590614858802	1590614858809	OK	 
REQUEST	4656		Logged	1590614858813	1590614858814	OK	 
REQUEST	4656		Logged Redirect 1	1590614858814	1590614858816	OK	 
REQUEST	2756		ShelterForm	1590614858813	1590614858816	OK	 
REQUEST	3806		ShowShelters	1590614858813	1590614858820	OK	 
USER	rendimiento7v2	756	END	1590614762778	1590614858820
REQUEST	1256		NewShelter	1590614858820	1590614858822	OK	 
REQUEST	1256		NewShelter Redirect 1	1590614858822	1590614858829	OK	 
REQUEST	4657		Logged	1590614858830	1590614858831	OK	 
REQUEST	2757		ShelterForm	1590614858830	1590614858832	OK	 
REQUEST	4657		Logged Redirect 1	1590614858831	1590614858832	OK	 
REQUEST	3807		ShowShelters	1590614858830	1590614858837	OK	 
USER	rendimiento7v2	757	END	1590614762798	1590614858840
REQUEST	1257		NewShelter	1590614858840	1590614858843	OK	 
REQUEST	1257		NewShelter Redirect 1	1590614858843	1590614858849	OK	 
REQUEST	4658		Logged	1590614858850	1590614858851	OK	 
REQUEST	4658		Logged Redirect 1	1590614858851	1590614858852	OK	 
REQUEST	2758		ShelterForm	1590614858850	1590614858852	OK	 
REQUEST	3808		ShowShelters	1590614858850	1590614858857	OK	 
REQUEST	4659		Logged	1590614858860	1590614858861	OK	 
REQUEST	4659		Logged Redirect 1	1590614858861	1590614858862	OK	 
REQUEST	1258		NewShelter	1590614858860	1590614858862	OK	 
REQUEST	1258		NewShelter Redirect 1	1590614858862	1590614858869	OK	 
USER	rendimiento7v2	758	END	1590614762819	1590614858870
REQUEST	1259		NewShelter	1590614858870	1590614858872	OK	 
REQUEST	2759		ShelterForm	1590614858870	1590614858872	OK	 
REQUEST	3809		ShowShelters	1590614858870	1590614858877	OK	 
REQUEST	1259		NewShelter Redirect 1	1590614858872	1590614858879	OK	 
USER	rendimiento7v2	759	END	1590614762839	1590614858880
REQUEST	4660		Logged	1590614858890	1590614858891	OK	 
REQUEST	4660		Logged Redirect 1	1590614858891	1590614858892	OK	 
REQUEST	2760		ShelterForm	1590614858890	1590614858892	OK	 
REQUEST	1260		NewShelter	1590614858890	1590614858893	OK	 
REQUEST	3810		ShowShelters	1590614858890	1590614858897	OK	 
REQUEST	1260		NewShelter Redirect 1	1590614858893	1590614858900	OK	 
USER	rendimiento7v2	760	END	1590614762860	1590614858900
REQUEST	4661		Logged	1590614858911	1590614858914	OK	 
REQUEST	4661		Logged Redirect 1	1590614858914	1590614858916	OK	 
REQUEST	1261		NewShelter	1590614858910	1590614858918	OK	 
REQUEST	2761		ShelterForm	1590614858911	1590614858918	OK	 
USER	rendimiento7v2	761	END	1590614762880	1590614858920
REQUEST	3811		ShowShelters	1590614858911	1590614858923	OK	 
REQUEST	1261		NewShelter Redirect 1	1590614858918	1590614858926	OK	 
USER	rendimiento7v2	762	END	1590614762900	1590614858931
REQUEST	4662		Logged	1590614858931	1590614858932	OK	 
REQUEST	4662		Logged Redirect 1	1590614858932	1590614858933	OK	 
REQUEST	2762		ShelterForm	1590614858931	1590614858934	OK	 
REQUEST	1262		NewShelter	1590614858931	1590614858934	OK	 
REQUEST	3812		ShowShelters	1590614858931	1590614858939	OK	 
REQUEST	1262		NewShelter Redirect 1	1590614858934	1590614858942	OK	 
REQUEST	4663		Logged	1590614858951	1590614858952	OK	 
REQUEST	4663		Logged Redirect 1	1590614858952	1590614858954	OK	 
REQUEST	2763		ShelterForm	1590614858951	1590614858954	OK	 
REQUEST	1263		NewShelter	1590614858951	1590614858954	OK	 
REQUEST	3813		ShowShelters	1590614858951	1590614858963	OK	 
REQUEST	1263		NewShelter Redirect 1	1590614858954	1590614858965	OK	 
REQUEST	3814		ShowShelters	1590614858961	1590614858968	OK	 
USER	rendimiento7v2	763	END	1590614762920	1590614858971
REQUEST	4664		Logged	1590614858971	1590614858972	OK	 
REQUEST	4664		Logged Redirect 1	1590614858972	1590614858973	OK	 
REQUEST	2764		ShelterForm	1590614858971	1590614858973	OK	 
REQUEST	1264		NewShelter	1590614858971	1590614858974	OK	 
REQUEST	1264		NewShelter Redirect 1	1590614858974	1590614858980	OK	 
USER	rendimiento7v2	764	END	1590614762940	1590614858981
REQUEST	4665		Logged	1590614858992	1590614858993	OK	 
REQUEST	4665		Logged Redirect 1	1590614858993	1590614858994	OK	 
REQUEST	2765		ShelterForm	1590614858992	1590614858994	OK	 
REQUEST	1265		NewShelter	1590614858992	1590614858995	OK	 
USER	rendimiento7v2	765	END	1590614762961	1590614858996
REQUEST	3815		ShowShelters	1590614858992	1590614858999	OK	 
REQUEST	1265		NewShelter Redirect 1	1590614858995	1590614859002	OK	 
REQUEST	4666		Logged	1590614859006	1590614859008	OK	 
REQUEST	4666		Logged Redirect 1	1590614859008	1590614859009	OK	 
REQUEST	2766		ShelterForm	1590614859006	1590614859010	OK	 
REQUEST	1266		NewShelter	1590614859006	1590614859010	OK	 
REQUEST	3816		ShowShelters	1590614859006	1590614859015	OK	 
USER	rendimiento7v2	766	END	1590614762976	1590614859016
REQUEST	1266		NewShelter Redirect 1	1590614859010	1590614859019	OK	 
REQUEST	3817		ShowShelters	1590614859016	1590614859025	OK	 
REQUEST	4667		Logged	1590614859026	1590614859027	OK	 
REQUEST	4667		Logged Redirect 1	1590614859027	1590614859028	OK	 
REQUEST	2767		ShelterForm	1590614859026	1590614859029	OK	 
REQUEST	1267		NewShelter	1590614859026	1590614859029	OK	 
REQUEST	1267		NewShelter Redirect 1	1590614859029	1590614859035	OK	 
USER	rendimiento7v2	767	END	1590614762996	1590614859036
REQUEST	4668		Logged	1590614859046	1590614859047	OK	 
REQUEST	4668		Logged Redirect 1	1590614859047	1590614859048	OK	 
REQUEST	1268		NewShelter	1590614859046	1590614859049	OK	 
REQUEST	2768		ShelterForm	1590614859046	1590614859049	OK	 
REQUEST	3818		ShowShelters	1590614859046	1590614859053	OK	 
REQUEST	1268		NewShelter Redirect 1	1590614859049	1590614859055	OK	 
USER	rendimiento7v2	768	END	1590614763017	1590614859056
REQUEST	2769		ShelterForm	1590614859056	1590614859058	OK	 
REQUEST	4669		Logged	1590614859066	1590614859067	OK	 
REQUEST	4669		Logged Redirect 1	1590614859067	1590614859068	OK	 
REQUEST	1269		NewShelter	1590614859066	1590614859068	OK	 
REQUEST	3819		ShowShelters	1590614859066	1590614859073	OK	 
REQUEST	1269		NewShelter Redirect 1	1590614859069	1590614859076	OK	 
USER	rendimiento7v2	769	END	1590614763037	1590614859076
REQUEST	2770		ShelterForm	1590614859076	1590614859078	OK	 
REQUEST	4670		Logged	1590614859086	1590614859087	OK	 
REQUEST	1270		NewShelter	1590614859086	1590614859089	OK	 
REQUEST	4670		Logged Redirect 1	1590614859088	1590614859089	OK	 
REQUEST	3820		ShowShelters	1590614859086	1590614859093	OK	 
REQUEST	1270		NewShelter Redirect 1	1590614859089	1590614859095	OK	 
REQUEST	2771		ShelterForm	1590614859096	1590614859098	OK	 
USER	rendimiento7v2	770	END	1590614763057	1590614859106
REQUEST	4671		Logged	1590614859106	1590614859107	OK	 
REQUEST	4671		Logged Redirect 1	1590614859107	1590614859109	OK	 
REQUEST	1271		NewShelter	1590614859106	1590614859109	OK	 
REQUEST	3821		ShowShelters	1590614859106	1590614859114	OK	 
REQUEST	1271		NewShelter Redirect 1	1590614859109	1590614859116	OK	 
USER	rendimiento7v2	771	END	1590614763077	1590614859116
REQUEST	2772		ShelterForm	1590614859116	1590614859119	OK	 
REQUEST	4672		Logged	1590614859126	1590614859127	OK	 
REQUEST	4672		Logged Redirect 1	1590614859127	1590614859129	OK	 
REQUEST	1272		NewShelter	1590614859126	1590614859129	OK	 
REQUEST	3822		ShowShelters	1590614859126	1590614859134	OK	 
REQUEST	1272		NewShelter Redirect 1	1590614859129	1590614859135	OK	 
USER	rendimiento7v2	772	END	1590614763099	1590614859136
REQUEST	4673		Logged	1590614859146	1590614859147	OK	 
REQUEST	4673		Logged Redirect 1	1590614859147	1590614859148	OK	 
REQUEST	2773		ShelterForm	1590614859146	1590614859149	OK	 
REQUEST	1273		NewShelter	1590614859146	1590614859149	OK	 
REQUEST	3823		ShowShelters	1590614859146	1590614859154	OK	 
REQUEST	1273		NewShelter Redirect 1	1590614859149	1590614859156	OK	 
USER	rendimiento7v2	773	END	1590614763119	1590614859156
REQUEST	4674		Logged	1590614859166	1590614859167	OK	 
REQUEST	4674		Logged Redirect 1	1590614859167	1590614859169	OK	 
REQUEST	2774		ShelterForm	1590614859166	1590614859169	OK	 
REQUEST	1274		NewShelter	1590614859166	1590614859169	OK	 
REQUEST	4675		Logged	1590614859186	1590614859187	OK	 
REQUEST	2775		ShelterForm	1590614859186	1590614859189	OK	 
REQUEST	4675		Logged Redirect 1	1590614859187	1590614859189	OK	 
REQUEST	1275		NewShelter	1590614859186	1590614859189	OK	 
REQUEST	1274		NewShelter Redirect 1	1590614859169	1590614859191	OK	 
REQUEST	3824		ShowShelters	1590614859166	1590614859191	OK	 
REQUEST	3825		ShowShelters	1590614859186	1590614859195	OK	 
REQUEST	1275		NewShelter Redirect 1	1590614859189	1590614859196	OK	 
USER	rendimiento7v2	774	END	1590614763140	1590614859206
USER	rendimiento7v2	775	END	1590614763161	1590614859207
REQUEST	4676		Logged	1590614859206	1590614859208	OK	 
REQUEST	2776		ShelterForm	1590614859206	1590614859209	OK	 
REQUEST	1276		NewShelter	1590614859206	1590614859209	OK	 
REQUEST	4676		Logged Redirect 1	1590614859208	1590614859210	OK	 
REQUEST	3826		ShowShelters	1590614859206	1590614859215	OK	 
USER	rendimiento7v2	776	END	1590614763181	1590614859216
REQUEST	1276		NewShelter Redirect 1	1590614859209	1590614859217	OK	 
REQUEST	4677		Logged	1590614859226	1590614859227	OK	 
REQUEST	4677		Logged Redirect 1	1590614859227	1590614859228	OK	 
REQUEST	2777		ShelterForm	1590614859226	1590614859228	OK	 
REQUEST	1277		NewShelter	1590614859226	1590614859229	OK	 
REQUEST	3827		ShowShelters	1590614859226	1590614859233	OK	 
REQUEST	1277		NewShelter Redirect 1	1590614859229	1590614859235	OK	 
USER	rendimiento7v2	777	END	1590614763201	1590614859236
USER	rendimiento7v2	778	END	1590614763221	1590614859246
REQUEST	4678		Logged	1590614859246	1590614859248	OK	 
REQUEST	1278		NewShelter	1590614859246	1590614859249	OK	 
REQUEST	2778		ShelterForm	1590614859246	1590614859249	OK	 
REQUEST	4678		Logged Redirect 1	1590614859248	1590614859249	OK	 
REQUEST	3828		ShowShelters	1590614859246	1590614859253	OK	 
REQUEST	1278		NewShelter Redirect 1	1590614859249	1590614859255	OK	 
USER	rendimiento7v2	779	END	1590614763236	1590614859267
REQUEST	4679		Logged	1590614859266	1590614859267	OK	 
REQUEST	4679		Logged Redirect 1	1590614859267	1590614859268	OK	 
REQUEST	2779		ShelterForm	1590614859266	1590614859268	OK	 
REQUEST	1279		NewShelter	1590614859266	1590614859269	OK	 
REQUEST	3829		ShowShelters	1590614859266	1590614859273	OK	 
REQUEST	1279		NewShelter Redirect 1	1590614859269	1590614859276	OK	 
USER	rendimiento7v2	780	END	1590614763256	1590614859287
REQUEST	4680		Logged	1590614859287	1590614859288	OK	 
REQUEST	4680		Logged Redirect 1	1590614859288	1590614859290	OK	 
REQUEST	2780		ShelterForm	1590614859287	1590614859290	OK	 
REQUEST	1280		NewShelter	1590614859287	1590614859290	OK	 
REQUEST	3830		ShowShelters	1590614859287	1590614859295	OK	 
REQUEST	1280		NewShelter Redirect 1	1590614859290	1590614859297	OK	 
USER	rendimiento7v2	781	END	1590614763276	1590614859307
REQUEST	4681		Logged	1590614859307	1590614859308	OK	 
REQUEST	4681		Logged Redirect 1	1590614859308	1590614859310	OK	 
REQUEST	2781		ShelterForm	1590614859307	1590614859310	OK	 
REQUEST	1281		NewShelter	1590614859307	1590614859310	OK	 
REQUEST	3831		ShowShelters	1590614859307	1590614859317	OK	 
REQUEST	1281		NewShelter Redirect 1	1590614859310	1590614859321	OK	 
USER	rendimiento7v2	782	END	1590614763296	1590614859327
REQUEST	4682		Logged	1590614859327	1590614859328	OK	 
REQUEST	4682		Logged Redirect 1	1590614859328	1590614859330	OK	 
REQUEST	2782		ShelterForm	1590614859327	1590614859330	OK	 
REQUEST	1282		NewShelter	1590614859327	1590614859330	OK	 
REQUEST	3832		ShowShelters	1590614859327	1590614859335	OK	 
REQUEST	1282		NewShelter Redirect 1	1590614859330	1590614859337	OK	 
USER	rendimiento7v2	783	END	1590614763316	1590614859347
REQUEST	4683		Logged	1590614859347	1590614859348	OK	 
REQUEST	2783		ShelterForm	1590614859347	1590614859349	OK	 
REQUEST	1283		NewShelter	1590614859347	1590614859350	OK	 
REQUEST	4683		Logged Redirect 1	1590614859348	1590614859350	OK	 
REQUEST	3833		ShowShelters	1590614859347	1590614859355	OK	 
REQUEST	1283		NewShelter Redirect 1	1590614859350	1590614859358	OK	 
USER	rendimiento7v2	784	END	1590614763336	1590614859367
REQUEST	4684		Logged	1590614859367	1590614859368	OK	 
REQUEST	4684		Logged Redirect 1	1590614859368	1590614859369	OK	 
REQUEST	2784		ShelterForm	1590614859367	1590614859369	OK	 
REQUEST	3834		ShowShelters	1590614859367	1590614859374	OK	 
REQUEST	1284		NewShelter	1590614859378	1590614859380	OK	 
REQUEST	1284		NewShelter Redirect 1	1590614859380	1590614859387	OK	 
USER	rendimiento7v2	785	END	1590614763356	1590614859389
REQUEST	4685		Logged	1590614859389	1590614859389	OK	 
REQUEST	4685		Logged Redirect 1	1590614859389	1590614859391	OK	 
REQUEST	2785		ShelterForm	1590614859389	1590614859391	OK	 
REQUEST	1285		NewShelter	1590614859389	1590614859391	OK	 
REQUEST	3835		ShowShelters	1590614859389	1590614859398	OK	 
REQUEST	1285		NewShelter Redirect 1	1590614859391	1590614859400	OK	 
USER	rendimiento7v2	786	END	1590614763376	1590614859409
REQUEST	4686		Logged	1590614859409	1590614859409	OK	 
REQUEST	4686		Logged Redirect 1	1590614859409	1590614859411	OK	 
REQUEST	1286		NewShelter	1590614859409	1590614859411	OK	 
REQUEST	2786		ShelterForm	1590614859409	1590614859411	OK	 
REQUEST	3836		ShowShelters	1590614859409	1590614859416	OK	 
REQUEST	1286		NewShelter Redirect 1	1590614859411	1590614859418	OK	 
REQUEST	4687		Logged	1590614859429	1590614859429	OK	 
REQUEST	2787		ShelterForm	1590614859429	1590614859430	OK	 
REQUEST	4687		Logged Redirect 1	1590614859429	1590614859431	OK	 
REQUEST	1287		NewShelter	1590614859429	1590614859431	OK	 
REQUEST	3837		ShowShelters	1590614859429	1590614859435	OK	 
REQUEST	1287		NewShelter Redirect 1	1590614859431	1590614859437	OK	 
USER	rendimiento7v2	787	END	1590614763396	1590614859439
USER	rendimiento7v2	788	END	1590614763416	1590614859449
REQUEST	4688		Logged	1590614859449	1590614859449	OK	 
REQUEST	4688		Logged Redirect 1	1590614859449	1590614859451	OK	 
REQUEST	1288		NewShelter	1590614859449	1590614859451	OK	 
REQUEST	2788		ShelterForm	1590614859449	1590614859451	OK	 
REQUEST	3838		ShowShelters	1590614859449	1590614859460	OK	 
REQUEST	1288		NewShelter Redirect 1	1590614859451	1590614859463	OK	 
USER	rendimiento7v2	789	END	1590614763436	1590614859469
REQUEST	4689		Logged	1590614859469	1590614859470	OK	 
REQUEST	2789		ShelterForm	1590614859469	1590614859470	OK	 
REQUEST	1289		NewShelter	1590614859469	1590614859471	OK	 
REQUEST	4689		Logged Redirect 1	1590614859470	1590614859471	OK	 
REQUEST	3839		ShowShelters	1590614859469	1590614859476	OK	 
REQUEST	1289		NewShelter Redirect 1	1590614859471	1590614859478	OK	 
USER	rendimiento7v2	790	END	1590614763457	1590614859489
REQUEST	4690		Logged	1590614859489	1590614859490	OK	 
REQUEST	2790		ShelterForm	1590614859489	1590614859491	OK	 
REQUEST	4690		Logged Redirect 1	1590614859490	1590614859491	OK	 
REQUEST	1290		NewShelter	1590614859489	1590614859491	OK	 
REQUEST	3840		ShowShelters	1590614859489	1590614859496	OK	 
REQUEST	1290		NewShelter Redirect 1	1590614859491	1590614859498	OK	 
REQUEST	3841		ShowShelters	1590614859499	1590614859505	OK	 
USER	rendimiento7v2	791	END	1590614763477	1590614859509
REQUEST	4691		Logged	1590614859509	1590614859509	OK	 
REQUEST	4691		Logged Redirect 1	1590614859509	1590614859511	OK	 
REQUEST	1291		NewShelter	1590614859509	1590614859511	OK	 
REQUEST	1291		NewShelter Redirect 1	1590614859511	1590614859517	OK	 
REQUEST	2791		ShelterForm	1590614859519	1590614859520	OK	 
USER	rendimiento7v2	792	END	1590614763497	1590614859529
REQUEST	4692		Logged	1590614859529	1590614859529	OK	 
REQUEST	4692		Logged Redirect 1	1590614859529	1590614859531	OK	 
REQUEST	1292		NewShelter	1590614859529	1590614859531	OK	 
REQUEST	2792		ShelterForm	1590614859529	1590614859531	OK	 
REQUEST	3842		ShowShelters	1590614859529	1590614859535	OK	 
REQUEST	1292		NewShelter Redirect 1	1590614859531	1590614859537	OK	 
REQUEST	4693		Logged	1590614859549	1590614859549	OK	 
REQUEST	4693		Logged Redirect 1	1590614859549	1590614859551	OK	 
REQUEST	2793		ShelterForm	1590614859549	1590614859551	OK	 
REQUEST	1293		NewShelter	1590614859549	1590614859551	OK	 
REQUEST	3843		ShowShelters	1590614859549	1590614859556	OK	 
REQUEST	1293		NewShelter Redirect 1	1590614859551	1590614859559	OK	 
REQUEST	1294		NewShelter	1590614859559	1590614859561	OK	 
REQUEST	1294		NewShelter Redirect 1	1590614859561	1590614859567	OK	 
USER	rendimiento7v2	793	END	1590614763517	1590614859569
USER	rendimiento7v2	794	END	1590614763537	1590614859569
REQUEST	4694		Logged	1590614859569	1590614859569	OK	 
REQUEST	2794		ShelterForm	1590614859569	1590614859570	OK	 
REQUEST	4694		Logged Redirect 1	1590614859569	1590614859571	OK	 
REQUEST	3844		ShowShelters	1590614859569	1590614859575	OK	 
REQUEST	1295		NewShelter	1590614859579	1590614859581	OK	 
REQUEST	1295		NewShelter Redirect 1	1590614859581	1590614859587	OK	 
USER	rendimiento7v2	795	END	1590614763557	1590614859589
REQUEST	4695		Logged	1590614859589	1590614859590	OK	 
REQUEST	2795		ShelterForm	1590614859589	1590614859591	OK	 
REQUEST	4695		Logged Redirect 1	1590614859590	1590614859591	OK	 
REQUEST	3845		ShowShelters	1590614859589	1590614859596	OK	 
REQUEST	1296		NewShelter	1590614859599	1590614859601	OK	 
REQUEST	1296		NewShelter Redirect 1	1590614859601	1590614859607	OK	 
USER	rendimiento7v2	796	END	1590614763577	1590614859609
REQUEST	4696		Logged	1590614859609	1590614859610	OK	 
REQUEST	2796		ShelterForm	1590614859609	1590614859611	OK	 
REQUEST	4696		Logged Redirect 1	1590614859610	1590614859611	OK	 
REQUEST	3846		ShowShelters	1590614859609	1590614859615	OK	 
USER	rendimiento7v2	797	END	1590614763597	1590614859629
REQUEST	4697		Logged	1590614859629	1590614859630	OK	 
REQUEST	4697		Logged Redirect 1	1590614859630	1590614859631	OK	 
REQUEST	2797		ShelterForm	1590614859629	1590614859631	OK	 
REQUEST	1297		NewShelter	1590614859629	1590614859632	OK	 
REQUEST	3847		ShowShelters	1590614859629	1590614859636	OK	 
REQUEST	1297		NewShelter Redirect 1	1590614859632	1590614859639	OK	 
REQUEST	1298		NewShelter	1590614859639	1590614859641	OK	 
REQUEST	1298		NewShelter Redirect 1	1590614859641	1590614859648	OK	 
USER	rendimiento7v2	798	END	1590614763617	1590614859649
REQUEST	4698		Logged	1590614859649	1590614859649	OK	 
REQUEST	4698		Logged Redirect 1	1590614859649	1590614859651	OK	 
REQUEST	2798		ShelterForm	1590614859649	1590614859651	OK	 
REQUEST	3848		ShowShelters	1590614859649	1590614859655	OK	 
REQUEST	1299		NewShelter	1590614859659	1590614859661	OK	 
REQUEST	1299		NewShelter Redirect 1	1590614859661	1590614859667	OK	 
USER	rendimiento7v2	799	END	1590614763637	1590614859669
REQUEST	4699		Logged	1590614859669	1590614859669	OK	 
REQUEST	4699		Logged Redirect 1	1590614859669	1590614859671	OK	 
